date,joueur,elo
2021-11-15,Casper Ruud,2084.235052316724
2021-11-15,Stefanos Tsitsipas,2072.277472618175
2021-11-15,Jannik Sinner,2029.2887025803966
2021-11-15,Andrey Rublev,2006.9404195352508
2021-11-15,Cameron Norrie,2005.7162032055317
2021-11-15,Hubert Hurkacz,1967.2747049676034
2021-11-25,Marin Cilic,1936.55704561586
2021-11-25,Alex De Minaur,1809.2632479475
2021-11-25,Mikael Ymer,1802.7795910403752
2021-11-25,Richard Gasquet,1790.9691969323608
2021-11-25,Vasek Pospisil,1781.2487375157307
2021-11-25,Alexei Popyrin,1759.0526067567323
2021-11-25,Adrian Mannarino,1745.2311941090102
2021-11-25,Jiri Vesely,1655.3907644041547
2021-11-25,Tomas Machac,1643.0825861511223
2021-11-25,Borna Gojo,1564.5652519285838
2021-11-26,Novak Djokovic,2303.9794359356733
2021-11-26,Casper Ruud,2087.4346884228457
2021-11-26,Jannik Sinner,2043.0708754933662
2021-11-26,Pablo Carreno Busta,1965.1718482963624
2021-11-26,John Isner,1938.6115653355555
2021-11-26,Lorenzo Sonego,1884.1464174019143
2021-11-26,Reilly Opelka,1853.1713271415397
2021-11-26,Dusan Lajovic,1730.5401446148308
2021-11-26,Feliciano Lopez,1715.0898853904982
2021-11-26,Benjamin Lock,1642.4261913028147
2021-11-27,Novak Djokovic,2304.7107887736065
2021-11-27,Daniil Medvedev,2221.496079048183
2021-11-27,Jannik Sinner,2047.5930176908942
2021-11-27,Cameron Norrie,2012.783566336294
2021-11-27,Andrey Rublev,2009.7233888309802
2021-11-27,Lorenzo Sonego,1886.446179886866
2021-11-27,Daniel Evans,1866.832795262564
2021-11-27,Dominik Koepfer,1850.6201823096194
2021-11-27,Alex De Minaur,1825.4446841200258
2021-11-27,Marton Fucsovics,1819.335390940484
2021-11-28,Daniil Medvedev,2226.11515930105
2021-11-28,Cameron Norrie,2014.0926270414411
2021-11-28,Andrey Rublev,1988.1480650882302
2021-11-28,Pablo Carreno Busta,1961.0224510139008
2021-11-28,Frances Tiafoe,1929.307075109445
2021-11-28,John Isner,1924.471186520615
2021-11-28,Marin Cilic,1922.3262666113762
2021-11-28,Daniel Evans,1843.5731016004013
2021-11-28,Alexander Bublik,1817.6840143045981
2021-11-28,Dominik Koepfer,1813.9428888228567
2021-11-29,Jannik Sinner,2059.3367445749013
2021-11-29,Marin Cilic,1916.852508368925
2021-11-29,Lorenzo Sonego,1856.4212248438125
2021-11-29,Borna Gojo,1644.5515850409959
2021-11-30,Cameron Norrie,1990.3737404181961
2021-11-30,Daniel Evans,1855.4481381635908
2021-11-30,Jan Lennard Struff,1815.6158854835194
2021-11-30,Peter Gojowczyk,1760.688349932873
2021-12-01,Novak Djokovic,2305.5472174063557
2021-12-01,Alexander Bublik,1815.7275194361432
2021-12-01,Mikhail Kukushkin,1663.5743585455448
2021-12-01,Miomir Kecmanovic,1636.487031488492
2021-12-02,Daniil Medvedev,2227.886010665137
2021-12-02,Andrey Rublev,1990.2104271262997
2021-12-02,Mikael Ymer,1777.567204229288
2021-12-02,Elias Ymer,1562.3822290700268
2021-12-03,Novak Djokovic,2306.958535390449
2021-12-03,Marin Cilic,1915.239790857048
2021-12-03,Dusan Lajovic,1715.6259082222748
2021-12-03,Borna Gojo,1700.2253894354672
2021-12-04,Daniil Medvedev,2229.996362397584
2021-12-04,Andrey Rublev,1996.9856832477112
2021-12-04,Jan Lennard Struff,1813.5926247688024
2021-12-04,Dominik Koepfer,1802.2389456521898
2021-12-05,Daniil Medvedev,2233.4684152307163
2021-12-05,Andrey Rublev,2000.8864306114863
2021-12-05,Marin Cilic,1912.8926820314377
2021-12-05,Borna Gojo,1686.8817695838648
2022-01-03,Rafael Nadal,2257.6511670405816
2022-01-03,Daniil Medvedev,2226.220759721059
2022-01-03,Alexander Zverev,2211.3952941098014
2022-01-03,Casper Ruud,2072.8028147396235
2022-01-03,Jannik Sinner,2070.7677861431453
2022-01-03,Stefanos Tsitsipas,2062.2337748319055
2022-01-03,Matteo Berrettini,2060.3426399948175
2022-01-03,Felix Auger Aliassime,1991.5441266941787
2022-01-03,Andy Murray,1971.8650126996324
2022-01-03,Diego Schwartzman,1968.1263860542826
2022-01-10,Andy Murray,1979.540419114161
2022-01-10,Aslan Karatsev,1968.4917831885825
2022-01-10,Tommy Paul,1921.8385406349503
2022-01-10,Gael Monfils,1917.428688474031
2022-01-10,Karen Khachanov,1917.2812639308445
2022-01-10,Marin Cilic,1913.9572191635002
2022-01-10,Daniel Evans,1911.7958790455396
2022-01-10,Frances Tiafoe,1892.8742003232967
2022-01-10,John Isner,1891.5317581032841
2022-01-10,Lloyd Harris,1886.6157372473217
2022-01-17,Rafael Nadal,2275.253620976024
2022-01-17,Daniil Medvedev,2239.6180491306477
2022-01-17,Alexander Zverev,2197.002501022666
2022-01-17,Matteo Berrettini,2095.599789586113
2022-01-17,Stefanos Tsitsipas,2087.519897677197
2022-01-17,Jannik Sinner,2070.9958835555717
2022-01-17,Carlos Alcaraz,2052.854774068959
2022-01-17,Felix Auger Aliassime,2024.418661923378
2022-01-17,Andrey Rublev,1992.871713355348
2022-01-17,Taylor Fritz,1979.2083806325672
2022-01-31,Alexander Zverev,2184.4370112783663
2022-01-31,Diego Schwartzman,1943.25743288759
2022-01-31,Gael Monfils,1920.3267971543735
2022-01-31,Roberto Bautista Agut,1913.1881378355763
2022-01-31,Aslan Karatsev,1912.0452153815813
2022-01-31,Ilya Ivashka,1908.1818108189834
2022-01-31,Alexander Bublik,1885.5146183991542
2022-01-31,Lorenzo Sonego,1848.813644749226
2022-01-31,Mikael Ymer,1841.9823286799726
2022-01-31,Emil Ruusuvuori,1838.0106326663647
2022-02-07,Stefanos Tsitsipas,2092.7598419925703
2022-02-07,Casper Ruud,2092.3548257976963
2022-02-07,Felix Auger Aliassime,2083.1294863679077
2022-02-07,Juan Martin del Potro,2072.0607834397474
2022-02-07,Andrey Rublev,1999.2699333539376
2022-02-07,Jenson Brooksby,1980.1580552628654
2022-02-07,Andy Murray,1969.8279606845508
2022-02-07,Taylor Fritz,1967.3630850081636
2022-02-07,Diego Schwartzman,1951.1221592025531
2022-02-07,Cameron Norrie,1950.4189608472102
2022-02-14,Carlos Alcaraz,2114.002512396558
2022-02-14,Felix Auger Aliassime,2083.110895076143
2022-02-14,Matteo Berrettini,2081.606997509106
2022-02-14,Stefanos Tsitsipas,2072.8591055334387
2022-02-14,Andrey Rublev,2029.9283781508516
2022-02-14,Cameron Norrie,1999.405324862415
2022-02-14,Andy Murray,1962.663447418021
2022-02-14,Diego Schwartzman,1959.192858646751
2022-02-14,Sebastian Korda,1957.284905012909
2022-02-14,Pablo Carreno Busta,1954.139608918418
2022-02-21,Novak Djokovic,2294.7760855143483
2022-02-21,Rafael Nadal,2286.916577002439
2022-02-21,Daniil Medvedev,2231.773480279401
2022-02-21,Alexander Zverev,2169.288617703238
2022-02-21,Stefanos Tsitsipas,2069.091191015826
2022-02-21,Jannik Sinner,2065.081309445778
2022-02-21,Andrey Rublev,2062.385788944389
2022-02-21,Matteo Berrettini,2058.865234597329
2022-02-21,Cameron Norrie,2029.8661552085218
2022-02-21,Jenson Brooksby,1965.7745035448077
2022-03-04,Alexander Zverev,2171.5621845296087
2022-03-04,Carlos Alcaraz,2118.004014481281
2022-03-04,Casper Ruud,2070.4404840499737
2022-03-04,Jannik Sinner,2069.646327891449
2022-03-04,Diego Schwartzman,1963.6594253793448
2022-03-04,Taylor Fritz,1954.3989931832202
2022-03-04,Roberto Bautista Agut,1945.7299052204473
2022-03-04,Tommy Paul,1927.9045889289416
2022-03-04,Sebastian Korda,1922.0077805601984
2022-03-04,Alex De Minaur,1903.456668414617
2022-03-07,Rafael Nadal,2286.344893940577
2022-03-07,Daniil Medvedev,2212.385454682656
2022-03-07,Alexander Zverev,2154.5733288213396
2022-03-07,Carlos Alcaraz,2151.8067258602396
2022-03-07,Andrey Rublev,2073.5049215035415
2022-03-07,Felix Auger Aliassime,2060.022295811814
2022-03-07,Stefanos Tsitsipas,2057.873634929921
2022-03-07,Jannik Sinner,2056.736027647548
2022-03-07,Casper Ruud,2050.669631238961
2022-03-07,Cameron Norrie,2048.3514827815684
2022-03-21,Carlos Alcaraz,2218.0485163105345
2022-03-21,Daniil Medvedev,2207.5171832148258
2022-03-21,Alexander Zverev,2151.4302815648107
2022-03-21,Casper Ruud,2092.0705542804235
2022-03-21,Jannik Sinner,2061.1383552102684
2022-03-21,Stefanos Tsitsipas,2059.480017219753
2022-03-21,Andrey Rublev,2057.255881810503
2022-03-21,Cameron Norrie,2041.9740880856132
2022-03-21,Jenson Brooksby,2039.1774689126305
2022-03-21,Felix Auger Aliassime,2036.285441650933
2022-04-04,Felix Auger Aliassime,2012.8561867098185
2022-04-04,Taylor Fritz,2003.8518206382294
2022-04-04,Jenson Brooksby,1990.1806688871188
2022-04-04,Nick Kyrgios,1984.560614005239
2022-04-04,Reilly Opelka,1979.9955228627086
2022-04-04,Tommy Paul,1946.3069228378697
2022-04-04,John Isner,1896.244332385705
2022-04-04,Frances Tiafoe,1891.9644874155788
2022-04-04,Daniel Evans,1862.1349296020644
2022-04-04,Mackenzie Mcdonald,1850.158418401069
2022-04-11,Novak Djokovic,2280.906501566805
2022-04-11,Carlos Alcaraz,2181.4603192879335
2022-04-11,Alexander Zverev,2153.202521408505
2022-04-11,Stefanos Tsitsipas,2099.159072129808
2022-04-11,Jannik Sinner,2079.6730329040565
2022-04-11,Casper Ruud,2072.5932658248335
2022-04-11,Andrey Rublev,2053.040056146178
2022-04-11,Cameron Norrie,2017.6482505475335
2022-04-11,Hubert Hurkacz,2009.5875939529844
2022-04-11,Taylor Fritz,2006.630975013966
2022-04-18,Novak Djokovic,2273.5094249578747
2022-04-18,Carlos Alcaraz,2222.078275592115
2022-04-18,Stefanos Tsitsipas,2101.997495947588
2022-04-18,Andrey Rublev,2082.718659851333
2022-04-18,Casper Ruud,2064.4363078999277
2022-04-18,Cameron Norrie,2010.56258003928
2022-04-18,Dominic Thiem,2002.0081742111872
2022-04-18,Felix Auger Aliassime,1988.4217264113558
2022-04-18,Diego Schwartzman,1973.1613822611466
2022-04-18,Pablo Carreno Busta,1967.9345450602273
2022-04-25,Alexander Zverev,2133.3662274199687
2022-04-25,Casper Ruud,2048.5173228392664
2022-04-25,Dominic Thiem,1985.2829722467775
2022-04-25,Felix Auger Aliassime,1977.6966322232065
2022-04-25,Reilly Opelka,1954.8837582829944
2022-04-25,Sebastian Korda,1949.6719087592123
2022-04-25,Tommy Paul,1920.727352998591
2022-04-25,Miomir Kecmanovic,1915.3578952559196
2022-04-25,Frances Tiafoe,1910.6698165734751
2022-04-25,Botic Van De Zandschulp,1886.8477647553523
2022-05-02,Carlos Alcaraz,2296.7172059115787
2022-05-02,Rafael Nadal,2280.7500958659743
2022-05-02,Novak Djokovic,2272.48803449039
2022-05-02,Alexander Zverev,2150.8004207879135
2022-05-02,Stefanos Tsitsipas,2112.013557994911
2022-05-02,Andrey Rublev,2079.5261132482256
2022-05-02,Jannik Sinner,2077.818873062237
2022-05-02,Casper Ruud,2022.8777358436193
2022-05-02,Hubert Hurkacz,2020.8365534458442
2022-05-02,Cameron Norrie,2019.6355447150183
2022-05-09,Novak Djokovic,2285.615601410525
2022-05-09,Rafael Nadal,2269.524234132233
2022-05-09,Alexander Zverev,2150.973229001643
2022-05-09,Stefanos Tsitsipas,2141.522555474997
2022-05-09,Jannik Sinner,2080.9732306749343
2022-05-09,Andrey Rublev,2058.7038822991267
2022-05-09,Casper Ruud,2049.505523629718
2022-05-09,Felix Auger Aliassime,2007.1313278071739
2022-05-09,Cameron Norrie,2001.2331281957272
2022-05-09,Hubert Hurkacz,1998.2552646857716
2022-05-16,Daniil Medvedev,2185.5189416290677
2022-05-16,Casper Ruud,2071.661479198151
2022-05-16,Cameron Norrie,2041.1894664193806
2022-05-16,Alex De Minaur,1955.5583701758992
2022-05-16,Dominic Thiem,1940.818489898072
2022-05-16,Alex Molcan,1935.1400409527764
2022-05-16,Pablo Carreno Busta,1929.7294727597402
2022-05-16,Reilly Opelka,1923.2589635971742
2022-05-16,Denis Shapovalov,1917.856185137273
2022-05-16,Karen Khachanov,1905.0235484650207
2022-05-23,Rafael Nadal,2291.458585710132
2022-05-23,Novak Djokovic,2283.1161354517926
2022-05-23,Carlos Alcaraz,2279.421316369181
2022-05-23,Daniil Medvedev,2172.803226464774
2022-05-23,Alexander Zverev,2167.3718650357737
2022-05-23,Stefanos Tsitsipas,2130.611740415947
2022-05-23,Casper Ruud,2106.368644924157
2022-05-23,Jannik Sinner,2075.307907039296
2022-05-23,Andrey Rublev,2066.126950389735
2022-05-23,Cameron Norrie,2026.0010049717523
2022-06-06,Daniil Medvedev,2158.816407955586
2022-06-06,Stefanos Tsitsipas,2115.6682649503528
2022-06-06,Matteo Berrettini,2069.4606468592265
2022-06-06,Felix Auger Aliassime,2004.3317045279514
2022-06-06,Nick Kyrgios,1988.3600310503848
2022-06-06,Andy Murray,1985.7564728389316
2022-06-06,Hubert Hurkacz,1978.8209875623093
2022-06-06,Taylor Fritz,1960.449862581954
2022-06-06,Karen Khachanov,1930.8085877692195
2022-06-06,Alex De Minaur,1912.0958437438082
2022-06-13,Daniil Medvedev,2159.0962646090597
2022-06-13,Stefanos Tsitsipas,2102.5141032632127
2022-06-13,Matteo Berrettini,2100.378720491568
2022-06-13,Casper Ruud,2078.9084654515254
2022-06-13,Andrey Rublev,2046.3820030122768
2022-06-13,Hubert Hurkacz,2041.8735096853848
2022-06-13,Cameron Norrie,2008.6475086619234
2022-06-13,Nick Kyrgios,2004.7559615960672
2022-06-13,Felix Auger Aliassime,2001.652118663082
2022-06-13,Diego Schwartzman,1955.4689485702354
2022-06-20,Daniil Medvedev,2142.8714004621893
2022-06-20,Stefanos Tsitsipas,2123.3614721117465
2022-06-20,Jannik Sinner,2050.827235434009
2022-06-20,Nick Kyrgios,1995.5916509005729
2022-06-20,Cameron Norrie,1992.1161925331435
2022-06-20,Taylor Fritz,1976.396766705124
2022-06-20,Roberto Bautista Agut,1972.6757880270752
2022-06-20,Diego Schwartzman,1940.2304810313574
2022-06-20,Alex De Minaur,1928.1540593321574
2022-06-20,Pablo Carreno Busta,1907.863627806777
2022-06-27,Novak Djokovic,2297.5490794151665
2022-06-27,Rafael Nadal,2285.6243414933138
2022-06-27,Carlos Alcaraz,2256.7285468381624
2022-06-27,Stefanos Tsitsipas,2110.0915239608203
2022-06-27,Jannik Sinner,2093.73529374178
2022-06-27,Casper Ruud,2057.9120358678692
2022-06-27,Nick Kyrgios,2051.5989261958134
2022-06-27,Cameron Norrie,2021.0880536345178
2022-06-27,Hubert Hurkacz,2019.4058717002924
2022-06-27,Taylor Fritz,1996.2518188691186
2022-07-11,Andrey Rublev,2038.1403914731925
2022-07-11,Casper Ruud,2034.7481339609074
2022-07-11,Andy Murray,1973.1970696296469
2022-07-11,Felix Auger Aliassime,1957.5556245206674
2022-07-11,Roberto Bautista Agut,1948.725503808417
2022-07-11,Dominic Thiem,1928.708550131602
2022-07-11,Sebastian Baez,1924.4107468538848
2022-07-11,Francisco Cerundolo,1921.7115067138163
2022-07-11,Diego Schwartzman,1917.4796519305373
2022-07-11,Stan Wawrinka,1914.5352458215855
2022-07-18,Carlos Alcaraz,2236.3653427544828
2022-07-18,Matteo Berrettini,2099.66198806356
2022-07-18,Casper Ruud,2062.6259467882783
2022-07-18,Andrey Rublev,2025.7871616358848
2022-07-18,Alex Molcan,1945.1949137803313
2022-07-18,Francisco Cerundolo,1941.7682489743975
2022-07-18,Karen Khachanov,1940.016443647778
2022-07-18,Dominic Thiem,1936.4940279681607
2022-07-18,Roberto Bautista Agut,1931.8494435294162
2022-07-18,Lorenzo Musetti,1903.4986842789183
2022-07-25,Carlos Alcaraz,2213.288484376726
2022-07-25,Jannik Sinner,2125.618998739113
2022-07-25,Alex De Minaur,1970.536940454339
2022-07-25,Roberto Bautista Agut,1949.5566462131555
2022-07-25,Dominic Thiem,1926.0286327483943
2022-07-25,Tommy Paul,1909.771741198461
2022-07-25,Alex Molcan,1906.5504857993824
2022-07-25,Ilya Ivashka,1896.2860247140516
2022-07-25,Jenson Brooksby,1896.225814745172
2022-07-25,John Isner,1895.4054919808498
2022-08-01,Daniil Medvedev,2158.9167577768612
2022-08-01,Nick Kyrgios,2085.349702691882
2022-08-01,Cameron Norrie,2027.8348332408166
2022-08-01,Andrey Rublev,2025.9802144171585
2022-08-01,Hubert Hurkacz,1996.9145418289477
2022-08-01,Taylor Fritz,1979.8701792626364
2022-08-01,Andy Murray,1960.7707633904613
2022-08-01,Felix Auger Aliassime,1955.385024451489
2022-08-01,Alex De Minaur,1948.0101682987636
2022-08-01,Grigor Dimitrov,1927.0499102137544
2022-08-08,Carlos Alcaraz,2180.222579235108
2022-08-08,Daniil Medvedev,2144.8334131329416
2022-08-08,Jannik Sinner,2105.325631779587
2022-08-08,Nick Kyrgios,2096.8330491781157
2022-08-08,Stefanos Tsitsipas,2090.64234092317
2022-08-08,Matteo Berrettini,2077.2608367606135
2022-08-08,Casper Ruud,2074.7521119311896
2022-08-08,Hubert Hurkacz,2030.6250841055614
2022-08-08,Cameron Norrie,2027.4752000554624
2022-08-08,Andrey Rublev,2007.8582422380584
2022-08-15,Rafael Nadal,2272.4961148910797
2022-08-15,Carlos Alcaraz,2164.9526668046738
2022-08-15,Daniil Medvedev,2147.4931481357557
2022-08-15,Stefanos Tsitsipas,2104.173750517339
2022-08-15,Jannik Sinner,2096.5656312163615
2022-08-15,Nick Kyrgios,2084.9994868924114
2022-08-15,Matteo Berrettini,2054.861687330448
2022-08-15,Casper Ruud,2049.1528776778514
2022-08-15,Cameron Norrie,2046.9505179747998
2022-08-15,Taylor Fritz,2011.562115408554
2022-08-22,Dominic Thiem,1931.3593235351125
2022-08-22,Botic Van De Zandschulp,1920.6074559026038
2022-08-22,Jack Draper,1919.26597939615
2022-08-22,Grigor Dimitrov,1898.6956898329638
2022-08-22,Maxime Cressy,1864.4096627562656
2022-08-22,Ilya Ivashka,1858.5951579743132
2022-08-22,Adrian Mannarino,1851.2014605522993
2022-08-22,Lorenzo Musetti,1835.268130964575
2022-08-22,Mikael Ymer,1826.8007165920615
2022-08-22,David Goffin,1825.3760406923645
2022-08-29,Rafael Nadal,2262.027204989855
2022-08-29,Carlos Alcaraz,2222.2033010373093
2022-08-29,Daniil Medvedev,2137.9670303990947
2022-08-29,Jannik Sinner,2101.361322438798
2022-08-29,Nick Kyrgios,2093.7783438106508
2022-08-29,Casper Ruud,2090.3639383104487
2022-08-29,Stefanos Tsitsipas,2082.793492443356
2022-08-29,Matteo Berrettini,2062.075956207485
2022-08-29,Cameron Norrie,2041.336450271845
2022-08-29,Andrey Rublev,2016.7406986726585
2022-09-13,Alex De Minaur,1965.1387637663101
2022-09-13,Felix Auger Aliassime,1949.5211087105538
2022-09-13,Botic Van De Zandschulp,1919.414294671513
2022-09-13,Diego Schwartzman,1893.6723013731776
2022-09-13,Alexander Bublik,1844.2531396708725
2022-09-13,Mikael Ymer,1828.6364542991362
2022-09-13,David Goffin,1809.3629366503312
2022-09-13,Jason Kubler,1787.6833817780077
2022-09-13,Vasek Pospisil,1770.2897224644557
2022-09-13,Tallon Griekspoor,1770.2423273981271
2022-09-14,Matteo Berrettini,2071.3149797053175
2022-09-14,Cameron Norrie,2052.833312820817
2022-09-14,Taylor Fritz,1976.9248686464114
2022-09-14,Tommy Paul,1951.7157632057445
2022-09-14,Roberto Bautista Agut,1950.439321913105
2022-09-14,Borna Coric,1921.7117634965327
2022-09-14,Miomir Kecmanovic,1879.627355134191
2022-09-14,Oscar Otte,1874.1277825944971
2022-09-14,Lorenzo Musetti,1862.6427548002669
2022-09-14,Daniel Evans,1855.4499556889045
2022-09-15,Taylor Fritz,1984.9240086299458
2022-09-15,Alex De Minaur,1971.7371225407064
2022-09-15,Tommy Paul,1956.3486249614198
2022-09-15,Borna Coric,1930.677239858337
2022-09-15,Miomir Kecmanovic,1890.4456112702906
2022-09-15,Richard Gasquet,1840.1863757269512
2022-09-15,Alexander Bublik,1834.4906018164622
2022-09-15,Mikael Ymer,1814.80442817473
2022-09-15,Marton Fucsovics,1805.3368196815768
2022-09-15,Jason Kubler,1760.8375688430208
2022-09-16,Carlos Alcaraz,2191.296784163544
2022-09-16,Jannik Sinner,2107.8872652453515
2022-09-16,Casper Ruud,2091.099519118084
2022-09-16,Stefanos Tsitsipas,2084.1166392609275
2022-09-16,Matteo Berrettini,2075.627369399183
2022-09-16,Cameron Norrie,2034.307732714511
2022-09-16,Felix Auger Aliassime,1972.5899851041358
2022-09-16,Roberto Bautista Agut,1955.5003023316656
2022-09-16,Botic Van De Zandschulp,1947.8999772007196
2022-09-16,Alex Molcan,1868.384644262313
2022-09-17,Felix Auger Aliassime,1983.2725719468283
2022-09-17,Taylor Fritz,1971.022338440587
2022-09-17,Botic Van De Zandschulp,1970.8600264776558
2022-09-17,Borna Coric,1940.3997480656526
2022-09-17,Tommy Paul,1931.3810653072196
2022-09-17,Miomir Kecmanovic,1878.2561958250185
2022-09-17,Richard Gasquet,1843.1806058834675
2022-09-17,Francisco Cerundolo,1840.8013555525931
2022-09-17,David Goffin,1829.5101267798784
2022-09-17,Laslo Djere,1788.6114211924325
2022-09-18,Carlos Alcaraz,2194.034544442589
2022-09-18,Jannik Sinner,2081.7455519974246
2022-09-18,Matteo Berrettini,2079.0356948546478
2022-09-18,Cameron Norrie,2013.7403431585194
2022-09-18,Andy Murray,1957.3813054625075
2022-09-18,Roberto Bautista Agut,1956.4032763441655
2022-09-18,Alexander Bublik,1857.7713878362702
2022-09-18,Mikael Ymer,1846.312334250553
2022-09-18,Oscar Otte,1815.4613965290253
2022-09-18,Thanasi Kokkinakis,1795.3708223520032
2022-09-19,Daniil Medvedev,2119.1221577251576
2022-09-19,Hubert Hurkacz,1994.8027853718681
2022-09-19,Dominic Thiem,1921.5835604759693
2022-09-19,Sebastian Korda,1903.5347786459547
2022-09-19,Brandon Nakashima,1901.5903010561906
2022-09-19,Stan Wawrinka,1900.7861511014003
2022-09-19,Alexander Bublik,1883.3822214720346
2022-09-19,Jenson Brooksby,1860.9591571399794
2022-09-19,Daniel Evans,1858.8373148381118
2022-09-19,Mikael Ymer,1856.7171771788594
2022-09-23,Novak Djokovic,2286.7242836014743
